Global_Time,Vehicle_ID,Lane_ID,Global_X,Global_Y,v_Vel,v_Acc,yaw,v_Length,v_Width,v_Height,CAV,Detected,Local_Y
811,4282.0,3.0,-129.588,33.775,24.555020169565978,-1.2437502258334732,0.068,8.468,2.891,3.827,0.0,0.0,227.96462216363022
812,4282.0,3.0,-105.524,33.808,23.01052355294246,-0.936499832013375,0.108,8.468,2.891,3.827,0.0,0.0,252.02864477598726
813,4282.0,3.0,-83.567,33.841,22.682020505539228,-0.27099207444861406,0.08,8.468,2.891,3.827,0.0,0.0,273.98566926951514
814,4282.0,3.0,-60.16,33.869,22.46853940404523,-0.5342211271081609,0.117,8.468,2.891,3.827,0.0,0.0,297.3926857870657
815,4282.0,3.0,-38.63,33.93,21.613578251322906,-0.6894723247757071,0.271,8.468,2.891,3.827,0.0,0.0,318.9227480776056
816,4282.0,3.0,-16.933,34.015,21.089594754493817,-0.5169915207455489,0.206,8.468,2.891,3.827,0.0,0.0,340.6198422897115
817,4282.0,3.0,3.549,34.1,20.57959520983181,-0.1612501901022796,0.24,8.468,2.891,3.827,0.0,0.0,361.10193758659324
818,4282.0,3.0,24.226,34.185,20.767094374289258,-0.4835032430856643,0.203,8.468,2.891,3.827,0.0,0.0,381.77903270937514
819,4282.0,3.0,45.083,34.269,19.61258872366048,-1.1995052763824532,0.257,8.468,2.891,3.827,0.0,0.0,402.63612633517175
820,4282.0,3.0,63.451,34.344,18.36808382152435,-1.2445049021361285,0.213,8.468,2.891,3.827,0.0,0.0,421.0042101566961
804,4283.0,1.0,-342.068,26.491,33.5990287983782,-1.6190012270807124,0.028,4.792,2.163,1.488,0.0,0.0,15.475078422524131
805,4283.0,1.0,-308.469,26.535,31.980027571297487,-0.9414991594103821,0.119,4.792,2.163,1.488,0.0,0.0,49.07410722090233
806,4283.0,1.0,-278.108,26.575,31.716030479557435,-0.40499930433862197,0.119,4.792,2.163,1.488,0.0,0.0,79.4351335651191
807,4283.0,1.0,-245.037,26.623,31.170028962620243,-0.6550014196198592,0.073,4.792,2.163,1.488,0.0,0.0,112.5061681800172
808,4283.0,1.0,-215.768,26.66,30.406027640317717,-0.4037499735935519,0.0,4.792,2.163,1.488,0.0,0.0,141.7751914903596
809,4283.0,1.0,-184.225,26.705,30.36252901543314,-0.8497515798127253,0.119,4.792,2.163,1.488,0.0,0.0,173.31822346065263
810,4283.0,1.0,-155.043,26.744,28.706524480692266,-1.334002149673168,0.098,4.792,2.163,1.488,0.0,0.0,202.50024952122587
811,4283.0,1.0,-126.812,26.78,27.694524716086804,-1.4007494175218795,0.0,4.792,2.163,1.488,0.0,0.0,230.73127242203716
812,4283.0,1.0,-99.654,26.818,25.905025645648507,-1.2087502570821513,0.08,4.792,2.163,1.488,0.0,0.0,257.8892989533995
813,4283.0,1.0,-75.002,26.853,25.2770242019225,-0.5730382404702183,0.08,4.792,2.163,1.488,0.0,0.0,282.5413237133342
814,4283.0,1.0,-49.1,26.888,24.75894916470807,-1.0035482122642634,0.196,4.792,2.163,1.488,0.0,0.0,308.4433473572445
815,4283.0,1.0,-25.484,26.81,23.269927777393974,-1.3182625198879663,-0.127,4.792,2.163,1.488,0.0,0.0,332.0592220427503
816,4283.0,1.0,-2.56,26.811,22.122424124932138,-0.783972574473708,-0.544,4.792,2.163,1.488,0.0,0.0,354.9832029120324
817,4283.0,1.0,18.761,26.726,21.701982628446558,0.16384005255147827,0.195,4.792,2.163,1.488,0.0,0.0,376.3040702926146
818,4283.0,1.0,40.844,26.814,22.450104230035095,0.5575639776563435,0.238,4.792,2.163,1.488,0.0,0.0,398.38716816892554
819,4283.0,1.0,63.661,26.912,22.817110583759245,0.36700635372415036,0.224,4.792,2.163,1.488,0.0,0.0,421.2042787526848
805,4288.0,2.0,-348.504,29.99,29.498020433331185,1.4495020465524853,0.0,7.936,2.891,3.462,0.0,0.0,9.04375980469043
806,4288.0,2.0,-319.006,30.025,30.94752247988367,0.6450027648258221,0.072,7.936,2.891,3.462,0.0,0.0,38.541780238021616
807,4288.0,2.0,-286.609,30.065,30.78802596298283,-0.1742481740789703,0.072,7.936,2.891,3.462,0.0,0.0,70.93880476445777
808,4288.0,2.0,-257.43,30.105,30.59902613172573,0.07299993482417833,0.072,7.936,2.891,3.462,0.0,0.0,100.11783216398727
809,4288.0,2.0,-225.411,30.145,30.934025832631185,-0.6522494176584352,0.072,7.936,2.891,3.462,0.0,0.0,132.13685702790923
810,4288.0,2.0,-195.562,30.185,29.29452729640886,-1.4842486748325676,0.072,7.936,2.891,3.462,0.0,0.0,161.98588382924964
811,4288.0,2.0,-166.822,30.225,27.96552848296605,-1.8285017081738957,0.072,7.936,2.891,3.462,0.0,0.0,190.72591162072695
812,4288.0,2.0,-139.631,30.265,25.637523880061067,-1.6452532080608648,0.072,7.936,2.891,3.462,0.0,0.0,217.91694079518174
813,4288.0,2.0,-115.547,30.295,24.67502206684432,-0.7375006778233626,0.072,7.936,2.891,3.462,0.0,0.0,242.00095938084908
814,4288.0,2.0,-90.281,30.331,24.162522524414342,-1.0109964248038494,0.08,7.936,2.891,3.462,0.0,0.0,267.2669849288704
815,4288.0,2.0,-67.222,30.361,22.65302921723662,-1.2662284912309687,0.044,7.936,2.891,3.462,0.0,0.0,290.32600442967777
816,4288.0,2.0,-44.975,30.405,21.630065541952405,-0.5252171263101673,0.217,7.936,2.891,3.462,0.0,0.0,312.57304336334363
817,4288.0,2.0,-23.962,30.488,21.602594964616287,0.47451828424615883,0.264,7.936,2.891,3.462,0.0,0.0,333.5861355135826
818,4288.0,2.0,-1.77,30.576,22.579102110444722,0.24900245024348067,0.218,7.936,2.891,3.462,0.0,0.0,355.7782332925762
819,4288.0,2.0,21.196,30.671,22.10059986510325,-0.6340024405774471,0.268,7.936,2.891,3.462,0.0,0.0,378.744339734472
820,4288.0,2.0,42.431,30.755,21.311097229289828,-0.3567493474171357,0.217,7.936,2.891,3.462,0.0,0.0,399.9794330227827
821,4288.0,2.0,63.818,30.845,21.387101170268977,0.07600394097914887,0.217,7.936,2.891,3.462,0.0,0.0,421.3665341930517
805,4289.0,3.0,-348.572,33.491,28.391017412849052,1.492005349302147,-0.01,8.468,2.891,3.827,0.0,0.0,8.980438173937387
806,4289.0,3.0,-320.181,33.523,29.8830227621512,0.67925407052455,0.098,8.468,2.891,3.827,0.0,0.0,37.37145558678644
807,4289.0,3.0,-288.806,33.565,29.749525553898152,-0.4039986370925739,0.068,8.468,2.891,3.827,0.0,0.0,68.74648369823979
808,4289.0,3.0,-260.682,33.601,29.07502548796605,-0.4715009153133529,0.118,8.468,2.891,3.827,0.0,0.0,96.87050669458274
809,4289.0,3.0,-230.656,33.642,28.806523723271447,-0.9812504601985879,0.108,8.468,2.891,3.827,0.0,0.0,126.89653467417189
810,4289.0,3.0,-203.069,33.675,27.112524567568876,-1.3400001398995762,0.068,8.468,2.891,3.827,0.0,0.0,154.48355414112564
811,4289.0,3.0,-176.431,33.715,26.126523443472294,-1.303752510750403,0.068,8.468,2.891,3.827,0.0,0.0,181.12158380930964
812,4289.0,3.0,-150.816,33.745,24.50501954606807,-0.9757491288313105,0.068,8.468,2.891,3.827,0.0,0.0,206.73660102807023
813,4289.0,3.0,-127.421,33.777,24.175025185809673,-0.2787474126404277,0.09,8.468,2.891,3.827,0.0,0.0,230.13162290144578
814,4289.0,3.0,-102.466,33.815,23.947524720787214,-0.6477527623706081,0.069,8.468,2.891,3.827,0.0,0.0,255.08665139968957
815,4289.0,3.0,-79.526,33.846,22.879519661068457,-0.8949891788430762,0.08,8.468,2.891,3.827,0.0,0.0,278.0266723430202
816,4289.0,3.0,-56.707,33.875,22.157546363101062,-0.6289677018190218,0.068,8.468,2.891,3.827,0.0,0.0,300.8456907218265
817,4289.0,3.0,-35.211,33.945,21.621584257430413,-0.1507244761294828,0.203,8.468,2.891,3.827,0.0,0.0,322.34176506922233
818,4289.0,3.0,-13.464,34.03,21.856097410842096,-0.4277452751936295,0.271,8.468,2.891,3.827,0.0,0.0,344.0888592366873
819,4289.0,3.0,8.501,34.12,20.766093707043154,-0.9087528634141222,0.241,8.468,2.891,3.827,0.0,0.0,366.0539598909065
820,4289.0,3.0,28.068,34.198,20.038591684013852,-0.9460031642260702,0.241,8.468,2.891,3.827,0.0,0.0,385.6210466507736
821,4289.0,3.0,48.578,34.284,18.874087378591014,-1.4002567674962165,0.219,8.468,2.891,3.827,0.0,0.0,406.13114325893423
822,4289.0,3.0,65.816,34.354,17.23807814902142,-1.636009229569595,0.287,8.468,2.891,3.827,0.0,0.0,423.36922140795565
805,4290.0,4.0,-350.936,36.986,25.607015889625302,-0.32549904124832096,-0.185,3.988,1.851,1.617,0.0,0.0,6.62111057543134
806,4290.0,4.0,-325.329,37.015,25.28151684837698,-1.0319984104713047,0.144,3.988,1.851,1.617,0.0,0.0,32.22812646505664
807,4290.0,4.0,-300.373,37.045,23.543019068682693,-1.077497033570241,0.144,3.988,1.851,1.617,0.0,0.0,57.1841442721853
808,4290.0,4.0,-278.243,37.075,23.1265227812365,-0.07924825889681308,0.144,3.988,1.851,1.617,0.0,0.0,79.31416460242203
809,4290.0,4.0,-254.12,37.11,23.384522550889066,-0.3305013752703605,0.0,3.988,1.851,1.617,0.0,0.0,103.4371898346583
810,4290.0,4.0,-231.474,37.14,22.465520030695778,-0.6617510795238992,0.0,3.988,1.851,1.617,0.0,0.0,126.08320970420016
811,4290.0,4.0,-209.189,37.17,22.061020391841268,-0.7257510223834451,0.0,3.988,1.851,1.617,0.0,0.0,148.36822989604985
812,4290.0,4.0,-187.352,37.2,21.014017985928888,-0.5997511348786873,0.0,3.988,1.851,1.617,0.0,0.0,170.2052504878827
813,4290.0,4.0,-167.161,37.225,20.861518122083893,-0.03549963423545677,0.144,3.988,1.851,1.617,0.0,0.0,190.39626586790763
814,4290.0,4.0,-145.629,37.255,20.943018717457974,-0.2497491088794348,0.144,3.988,1.851,1.617,0.0,0.0,211.92828673205048
815,4290.0,4.0,-125.275,37.281,20.362019904325024,-0.5379991855936197,0.034,3.988,1.851,1.617,0.0,0.0,232.28230330282358
816,4290.0,4.0,-104.905,37.312,19.867020346270735,-0.25075211461161473,0.053,3.988,1.851,1.617,0.0,0.0,252.65232654070053
817,4290.0,4.0,-85.541,37.338,19.860515675101794,0.4127533062526183,0.08,3.988,1.851,1.617,0.0,0.0,272.01634399536505
818,4290.0,4.0,-65.184,37.362,20.69252695877597,0.245024502398266,0.067,3.988,1.851,1.617,0.0,0.0,292.3733578909041
819,4290.0,4.0,-44.156,37.406,20.350564679898326,-0.3539682814138416,0.182,3.988,1.851,1.617,0.0,0.0,313.401397912917
820,4290.0,4.0,-24.483,37.486,19.98459039594829,-0.8377392299569664,0.165,3.988,1.851,1.617,0.0,0.0,333.07448725070077
821,4290.0,4.0,-4.187,37.568,18.675086219984394,-0.8877532162327952,0.24,3.988,1.851,1.617,0.0,0.0,353.37057870481357
822,4290.0,4.0,12.867,37.64,18.209083963482698,-0.07900226795341325,0.274,3.988,1.851,1.617,0.0,0.0,370.42465969066956
823,4290.0,4.0,32.231,37.718,18.517081684077567,-0.26950376821848465,0.218,3.988,1.851,1.617,0.0,0.0,389.78874663177896
824,4290.0,4.0,49.901,37.787,17.67007642704573,-0.8470052570318387,0.207,3.988,1.851,1.617,0.0,0.0,407.4588230588247
805,4291.0,1.0,-350.416,26.485,30.42201960836583,1.7800050921701427,-0.144,3.988,1.851,1.617,0.0,0.0,7.127077858115092
806,4291.0,1.0,-319.994,26.52,32.20202470053597,0.939005508961948,0.0,3.988,1.851,1.617,0.0,0.0,37.54909746648092
807,4291.0,1.0,-286.012,26.565,32.300030626289725,-0.11849788978419085,0.144,3.988,1.851,1.617,0.0,0.0,71.53112725918704
808,4291.0,1.0,-255.394,26.609,31.96502892096759,-0.07750093301483219,0.027,3.988,1.851,1.617,0.0,0.0,102.14915871906038
809,4291.0,1.0,-222.082,26.651,32.14502876026006,-0.7170000279872717,0.033,3.988,1.851,1.617,0.0,0.0,135.46118510112223
810,4291.0,1.0,-191.104,26.695,30.531028864993047,-1.2915015194791124,0.144,3.988,1.851,1.617,0.0,0.0,166.4392162395805
811,4291.0,1.0,-161.02,26.735,29.562025721301836,-1.3817514389021568,0.144,3.988,1.851,1.617,0.0,0.0,196.52324283110832
812,4291.0,1.0,-131.98,26.773,27.767525987188733,-1.1842496108173322,0.073,3.988,1.851,1.617,0.0,0.0,225.56326768218418
813,4291.0,1.0,-105.485,26.811,27.193526499667172,-0.6167517878396396,0.041,3.988,1.851,1.617,0.0,0.0,252.0582948054858
814,4291.0,1.0,-77.593,26.849,26.534022411509454,-1.2944834770505196,0.08,3.988,1.851,1.617,0.0,0.0,279.9503206815185
815,4291.0,1.0,-52.417,26.88,24.604559545566133,-1.7387113659013949,0.0,3.988,1.851,1.617,0.0,0.0,305.1263396285047
816,4291.0,1.0,-28.384,26.971,23.056599679706665,-1.1139792953016183,0.267,3.988,1.851,1.617,0.0,0.0,329.1594397726508
817,4291.0,1.0,-6.304,27.06,22.376600954962896,-0.03174830130572559,0.288,3.988,1.851,1.617,0.0,0.0,351.239538987918
818,4291.0,1.0,16.369,27.152,22.993103077095213,0.08850092319380565,0.233,3.988,1.851,1.617,0.0,0.0,373.9126416825766
819,4291.0,1.0,39.682,27.245,22.553602801350507,-0.5995004669630362,0.148,3.988,1.851,1.617,0.0,0.0,397.22574514210845
820,4291.0,1.0,61.476,27.336,21.79410214316914,-0.7595006581813664,0.162,3.988,1.851,1.617,0.0,0.0,419.0198472852776
806,4296.0,2.0,-352.112,29.99,32.56201101634308,-1.618491873582613,-0.288,3.988,1.851,1.617,0.0,0.0,5.435763025983404
807,4296.0,2.0,-319.55,30.02,30.943519142760465,-0.8897408538776297,0.0,3.988,1.851,1.617,0.0,0.0,37.99777404232648
808,4296.0,2.0,-290.225,30.06,30.78252930858782,0.18625484475406395,0.0,3.988,1.851,1.617,0.0,0.0,67.32280131150434
809,4296.0,2.0,-257.985,30.105,31.316028832268593,-0.374251336209511,0.144,3.988,1.851,1.617,0.0,0.0,99.56283265950212
810,4296.0,2.0,-227.593,30.145,30.034026636168797,-1.0940006936026343,0.144,3.988,1.851,1.617,0.0,0.0,129.95485897604152
811,4296.0,2.0,-197.917,30.185,29.128027445063324,-1.4635020340530467,0.144,3.988,1.851,1.617,0.0,0.0,159.6308859318397
812,4296.0,2.0,-169.337,30.225,27.107022568062703,-1.4910030117088553,0.144,3.988,1.851,1.617,0.0,0.0,188.21091386616817
813,4296.0,2.0,-143.703,30.255,26.146021421645614,-0.8644982259491343,0.144,3.988,1.851,1.617,0.0,0.0,213.84493106796512
814,4296.0,2.0,-117.045,30.292,25.378026116164435,-1.2802491910371927,0.067,3.988,1.851,1.617,0.0,0.0,240.5029567094594
815,4296.0,2.0,-92.947,30.328,23.58552303957123,-1.6075025736259292,0.08,3.988,1.851,1.617,0.0,0.0,264.600983300294
816,4296.0,2.0,-69.874,30.358,22.163020968912576,-0.9369804555390573,0.045,3.988,1.851,1.617,0.0,0.0,287.67400278860185
817,4296.0,2.0,-48.621,30.389,21.711562128493114,0.24054054174941086,0.248,3.988,1.851,1.617,0.0,0.0,308.92702523811914
818,4296.0,2.0,-26.451,30.48,22.644102052411398,0.3392690731389223,0.288,3.988,1.851,1.617,0.0,0.0,331.0971270455881
819,4296.0,2.0,-3.333,30.572,22.39010027477096,-0.38825165777946324,0.218,3.988,1.851,1.617,0.0,0.0,354.21522934294194
820,4296.0,2.0,18.329,30.66,21.86759873685247,-1.1077553582986468,0.288,3.988,1.851,1.617,0.0,0.0,375.87732759513
821,4296.0,2.0,40.402,30.749,20.174589558173665,-1.795759421011013,0.255,3.988,1.851,1.617,0.0,0.0,397.9504268166469
822,4296.0,2.0,58.678,30.821,18.276079894830445,-1.8985096633432192,0.249,3.988,1.851,1.617,0.0,0.0,416.2265067114773
807,4299.0,3.0,-338.999,33.495,29.462027146861633,1.0214990879847967,0.117,4.902,2.128,1.511,0.0,0.0,18.55343497208685
808,4299.0,3.0,-309.537,33.535,30.48352623484643,0.389499652246748,0.117,4.902,2.128,1.511,0.0,0.0,48.015462118948484
809,4299.0,3.0,-278.032,33.575,30.24102645135513,-0.9982491087428969,0.117,4.902,2.128,1.511,0.0,0.0,79.52048744177971
810,4299.0,3.0,-249.055,33.615,28.487028017360636,-1.3787504393722525,0.117,4.902,2.128,1.511,0.0,0.0,108.49751502165874
811,4299.0,3.0,-221.058,33.655,27.483525572610624,-1.3340021496731644,0.117,4.902,2.128,1.511,0.0,0.0,136.49454347650098
812,4299.0,3.0,-194.088,33.69,25.819023718014307,-0.9957524516694072,0.0,4.902,2.128,1.511,0.0,0.0,163.46456616688
813,4299.0,3.0,-169.42,33.725,25.49202066927181,-0.2812514192417268,0.117,4.902,2.128,1.511,0.0,0.0,188.1325909125296
814,4299.0,3.0,-143.104,33.755,25.256520879530854,-0.7297476781176613,0.117,4.902,2.128,1.511,0.0,0.0,214.4486075054236
815,4299.0,3.0,-118.907,33.79,24.032525313036487,-1.0487487295860447,0.0,4.902,2.128,1.511,0.0,0.0,238.6456326715913
816,4299.0,3.0,-95.039,33.825,23.159023420358764,-0.7152527021052961,0.08,4.902,2.128,1.511,0.0,0.0,262.5136581314966
817,4299.0,3.0,-72.589,33.856,22.602019908825895,-0.1374805012093887,0.08,4.902,2.128,1.511,0.0,0.0,284.96367951230883
818,4299.0,3.0,-49.835,33.885,22.884062417939987,-0.37696124542063103,0.117,4.902,2.128,1.511,0.0,0.0,307.7176979491484
819,4299.0,3.0,-26.821,33.98,21.848097417984633,-0.9097341546322895,0.234,4.902,2.128,1.511,0.0,0.0,330.7318043481888
820,4299.0,3.0,-6.139,34.06,21.064594108675408,-1.0617540630905182,0.234,4.902,2.128,1.511,0.0,0.0,351.41389278511764
821,4299.0,3.0,15.308,34.149,19.724589291803596,-0.997392541258904,0.228,4.902,2.128,1.511,0.0,0.0,372.8609925655396
822,4299.0,3.0,33.31,34.22,19.0698090261576,0.20647497866319497,0.234,4.902,2.128,1.511,0.0,0.0,390.86307136872483
823,4299.0,3.0,53.447,34.637,20.137539249129986,1.0677302229723864,2.341,4.902,2.128,1.511,0.0,0.0,411.0006106178548
807,4300.0,1.0,-337.087,26.495,30.10402657367141,1.4570053805508643,0.068,8.468,2.891,3.827,0.0,0.0,20.456079320501036
808,4300.0,1.0,-306.983,26.535,31.561031954222273,0.9237525159524047,0.068,8.468,2.891,3.827,0.0,0.0,50.560105894172445
809,4300.0,1.0,-273.965,26.585,31.951531605576218,-0.5157528802227915,0.068,8.468,2.891,3.827,0.0,0.0,83.57814322894558
810,4300.0,1.0,-243.08,26.625,30.52952619377669,-1.0962523619410174,0.068,8.468,2.891,3.827,0.0,0.0,114.46316910532488
811,4300.0,1.0,-212.906,26.665,29.759026881694183,-1.1840006132488696,0.068,8.468,2.891,3.827,0.0,0.0,144.63719561649896
812,4300.0,1.0,-183.562,26.705,28.16152496727895,-0.9650024791235978,0.068,8.468,2.891,3.827,0.0,0.0,173.98122286871325
813,4300.0,1.0,-156.583,26.74,27.829021923446987,-0.3674993378193676,0.135,8.468,2.891,3.827,0.0,0.0,200.96024555105686
814,4300.0,1.0,-127.904,26.775,27.426526291640215,-1.0774973676396797,0.068,8.468,2.891,3.827,0.0,0.0,229.63926671560722
815,4300.0,1.0,-101.73,26.816,25.674027188167628,-1.6175025646977161,0.076,8.468,2.891,3.827,0.0,0.0,255.8132981343373
816,4300.0,1.0,-76.556,26.85,24.191521162244783,-1.0734850106414484,0.08,8.468,2.891,3.827,0.0,0.0,280.9873210919425
817,4300.0,1.0,-53.347,26.88,23.52705716688473,-0.0107095679991005,0.135,8.468,2.891,3.827,0.0,0.0,304.19634045882685
818,4300.0,1.0,-29.502,26.967,24.17010202624658,0.07777398358348364,0.224,8.468,2.891,3.827,0.0,0.0,328.04143542571194
819,4300.0,1.0,-5.007,27.065,23.6826051340517,-0.479998903307731,0.208,8.468,2.891,3.827,0.0,0.0,352.53654451132
820,4300.0,1.0,17.863,27.156,23.21010421963112,-1.012753104630363,0.216,8.468,2.891,3.827,0.0,0.0,375.40664569381534
821,4300.0,1.0,41.413,27.252,21.657098924790972,-1.7230068134080483,0.239,8.468,2.891,3.827,0.0,0.0,398.95675295058226
822,4300.0,1.0,61.177,27.333,19.764090592815023,-1.893008331975949,0.243,8.468,2.891,3.827,0.0,0.0,418.7208435433973
809,4305.0,3.0,-334.702,33.5,30.70502870964243,-0.26400043243451066,0.0,4.514,2.007,1.525,0.0,0.0,22.85043781703016
810,4305.0,3.0,-303.997,33.542,30.44102827720792,-0.4334999470321552,0.04,4.514,2.007,1.525,0.0,0.0,53.55546652667259
811,4305.0,3.0,-273.82,33.583,29.83802881557812,-1.0435010727594758,0.076,4.514,2.007,1.525,0.0,0.0,83.732494371446
812,4305.0,3.0,-244.321,33.625,28.35402613168897,-0.786252972784542,0.126,4.514,2.007,1.525,0.0,0.0,113.23152415782883
813,4305.0,3.0,-217.112,33.66,28.265522870009036,-0.03825063398853956,0.004,4.514,2.007,1.525,0.0,0.0,140.44054663482393
814,4305.0,3.0,-187.79,33.697,28.27752486371189,-0.7042490371623771,0.08,4.514,2.007,1.525,0.0,0.0,169.7625698978469
815,4305.0,3.0,-160.557,33.735,26.857024795684282,-1.356000459683905,0.126,4.514,2.007,1.525,0.0,0.0,196.9955963622477
816,4305.0,3.0,-134.076,33.77,25.56552394434408,-0.9532501511280884,0.0,4.514,2.007,1.525,0.0,0.0,223.47661948921547
817,4305.0,3.0,-109.426,33.805,24.950524493428105,-0.10025124677262198,0.126,4.514,2.007,1.525,0.0,0.0,248.12664425093587
818,4305.0,3.0,-84.175,33.84,25.365021450798835,-0.3722396455645054,0.08,4.514,2.007,1.525,0.0,0.0,273.3776684760717
819,4305.0,3.0,-58.696,33.871,24.206045202299094,-1.2134665118271286,0.029,4.514,2.007,1.525,0.0,0.0,298.85668715253354
820,4305.0,3.0,-35.763,33.94,22.938088427144578,-1.586225198903719,0.253,4.514,2.007,1.525,0.0,0.0,321.78975888066986
821,4305.0,3.0,-12.82,34.034,21.033594804491656,-1.2858774687943253,0.2,4.514,2.007,1.525,0.0,0.0,344.7328640068227
822,4305.0,3.0,6.304,34.11,20.366333489555927,-0.1654249048517329,0.253,4.514,2.007,1.525,0.0,0.0,363.8569484896532
823,4305.0,3.0,27.913,33.812,20.70274499478819,-0.284712998130459,-1.944,4.514,2.007,1.525,0.0,0.0,385.46553098593455
824,4305.0,3.0,47.71,33.756,19.79690749329501,-0.9058375014931812,0.231,4.514,2.007,1.525,0.0,0.0,405.26243847922956
809,4306.0,4.0,-336.246,37.0,27.444022267182476,-0.0009966584126814837,0.0,4.902,2.128,1.511,0.0,0.0,21.311116167801003
810,4306.0,4.0,-308.802,37.035,27.443025608769794,-0.003748326304666705,0.117,4.902,2.128,1.511,0.0,0.0,48.75513843498348
811,4306.0,4.0,-281.36,37.075,27.436525614573142,-0.47375124737395424,0.117,4.902,2.128,1.511,0.0,0.0,76.19716738534059
812,4306.0,4.0,-253.929,37.11,26.495523114021886,-0.6097511259505097,0.0,4.902,2.128,1.511,0.0,0.0,103.62818966412976
813,4306.0,4.0,-228.369,37.145,26.217023362672123,-0.3484996888523888,0.117,4.902,2.128,1.511,0.0,0.0,129.18821361338436
814,4306.0,4.0,-201.495,37.18,25.798523736317108,-0.9055008618991138,0.0,4.902,2.128,1.511,0.0,0.0,156.062236389474
815,4306.0,4.0,-176.772,37.215,24.406021638873895,-1.282502195653386,0.117,4.902,2.128,1.511,0.0,0.0,180.78526108601858
816,4306.0,4.0,-152.683,37.245,23.233519345010336,-0.8370005889878271,0.117,4.902,2.128,1.511,0.0,0.0,204.8742796672218
817,4306.0,4.0,-130.305,37.275,22.73202046089824,0.044251630839980294,0.117,4.902,2.128,1.511,0.0,0.0,227.25229977603925
818,4306.0,4.0,-107.219,37.306,23.322022606690297,-0.030000641354305913,0.13,4.902,2.128,1.511,0.0,0.0,250.33832058901828
819,4306.0,4.0,-83.661,37.34,22.67201917818963,-0.6567434003907238,0.08,4.902,2.128,1.511,0.0,0.0,273.89634498941984
820,4306.0,4.0,-61.875,37.365,22.00853580590885,-1.1479735857651718,0.117,4.902,2.128,1.511,0.0,0.0,295.68235894539754
821,4306.0,4.0,-39.644,37.423,20.376072006659285,-1.142723590452448,0.228,4.902,2.128,1.511,0.0,0.0,317.91341660123754
822,4306.0,4.0,-21.123,37.5,19.723088625003953,-0.1872414810833618,0.234,4.902,2.128,1.511,0.0,0.0,336.4345029587161
823,4306.0,4.0,-0.198,37.582,20.00158904449256,-0.5217498682408745,0.228,4.902,2.128,1.511,0.0,0.0,357.35959385124545
824,4306.0,4.0,18.88,37.66,18.679588888522204,-1.1457543221631283,0.234,4.902,2.128,1.511,0.0,0.0,376.43768104770123
